Název okresu,typBytu,year_num,month_num,cena_count,cena_m2_mean,cena_mean
Praha-východ,2+1,2021,1,13,67673,3893076
Praha-východ,2+1,2021,2,9,71756,4022111
Praha-východ,2+1,2021,3,14,69721,4078928
Praha-východ,2+1,2021,4,10,72156,4576500
Praha-východ,2+1,2021,6,16,77466,4539750
Praha-východ,2+1,2021,7,17,75705,4398000
Praha-východ,2+1,2021,8,13,73483,4339230
Praha-východ,2+1,2021,9,13,77128,4753769
Praha-východ,2+1,2021,10,9,85112,5214333
Praha-východ,2+1,2021,11,8,87104,5096125
Praha-východ,2+1,2021,12,7,95607,4972857
Praha-východ,2+1,2022,1,5,91671,4654000
Praha-východ,2+1,2022,2,6,83754,4436666
Praha-východ,2+kk,2020,3,56,70658,3844169
Praha-východ,2+kk,2020,4,56,68079,3888767
Praha-východ,2+kk,2020,5,74,66518,3816271
Praha-východ,2+kk,2020,6,52,67866,3962866
Praha-východ,2+kk,2020,7,14,68799,4206891
Praha-východ,2+kk,2020,8,16,67133,4128625
Praha-východ,2+kk,2020,9,74,68648,3938820
Praha-východ,2+kk,2020,10,78,70110,4046192
Praha-východ,2+kk,2020,12,80,73241,4255996
Praha-východ,2+kk,2021,1,76,74072,4304107
Praha-východ,2+kk,2021,2,52,78101,4340395
Praha-východ,2+kk,2021,3,46,78799,4556308
Praha-východ,2+kk,2021,4,41,76844,4510186
Praha-východ,2+kk,2021,6,21,81059,4571469
Praha-východ,2+kk,2021,7,20,83763,4609400
Praha-východ,2+kk,2021,8,18,91836,4759833
Praha-východ,2+kk,2021,9,23,91829,5065939
Praha-východ,2+kk,2021,10,42,95200,4758584
Praha-východ,2+kk,2021,11,28,93960,5349733
Praha-východ,2+kk,2021,12,35,92635,5111037
Praha-východ,2+kk,2022,1,29,97719,5515906
Praha-východ,2+kk,2022,2,37,102385,5794424
Praha-východ,3+1,2020,3,18,56272,4118722
Praha-východ,3+1,2020,4,17,60420,4240258
Praha-východ,3+1,2020,5,21,60980,4516890
Praha-východ,3+1,2020,6,7,52747,4340128
Praha-východ,3+1,2020,7,10,60709,5045060
Praha-východ,3+1,2020,8,11,57482,4197616
Praha-východ,3+1,2020,9,13,53292,4162213
Praha-východ,3+1,2020,10,16,59430,4511173
Praha-východ,3+1,2020,12,13,66766,5015213
Praha-východ,3+1,2021,1,12,63535,5118148
Praha-východ,3+1,2021,2,11,67540,5362525
Praha-východ,3+1,2021,3,7,69996,5496857
Praha-východ,3+1,2021,4,5,58780,4757800
Praha-východ,3+1,2021,6,9,65124,5048777
Praha-východ,3+1,2021,7,9,63918,4849888
Praha-východ,3+1,2021,8,7,61695,4552714
Praha-východ,3+1,2021,9,10,60979,5089800
Praha-východ,3+1,2021,10,9,68316,5910888
Praha-východ,3+1,2021,11,9,61141,5467444
Praha-východ,3+1,2021,12,7,65420,5509857
Praha-východ,3+1,2022,1,16,82183,5946155
Praha-východ,3+1,2022,2,9,77931,5885444
Praha-východ,3+kk,2020,3,46,63975,4992238
